ID	X	Y	Width	Height	Text
b63bd463-08d7-46f3-aeb6-73b0af2736ee	44	75	40	21	CHAP
e9137722-b04a-4b87-870d-1ad429e96e5f	44	75	40	21	,
81658c0d-4443-4e0f-a2f6-4fbbd018d1e6	86	76	60	21	XXVII
1f095a70-9ff3-40a1-8702-9716efabab51	86	76	60	21	.]
a7644518-1599-4f2e-80c5-3848f00e6a6c	240	76	22	12	III
75c8dddb-29e6-4492-8d9c-d9738e0dee1c	240	76	22	12	.
65a11c2c-ae71-402b-9ccc-ab33353df7fe	264	76	50	12	NKPHI
26c7a145-7fc5-4862-8895-b0a13b6d4a79	264	76	50	12	.
a27537d6-c2da-4ff5-8083-f6f222565220	450	74	32	16	589
321cd0f1-84f2-4f10-b6ef-63524196eaaf	212	118	73	14	CHAPTER
dda256a2-40d4-46ca-bfeb-1e6c4c0db8f3	287	118	25	14	28
7d679859-d428-4198-92f0-ea91883db07b	287	118	25	14	.
cec8ac45-9d92-4222-ad8f-f5efe18c1bc6	154	154	45	12	came
24abb17f-6112-4615-b703-32f38f339784	201	154	20	12	to
5084440e-0602-4adf-b2dc-c89e184379cc	226	156	34	12	pass
cad657bf-5061-4e19-969a-933777131309	368	154	33	12	had
e57fff27-d224-47a4-b453-6cd571c6526c	403	154	36	12	said
b7e6ee90-f620-442f-b64f-dc7c157abcc0	440	154	42	12	these
cd4f0897-4df2-4d66-a312-40eb60a74af6	44	168	49	14	words
fd135ea5-adcb-4417-bd7e-bc2646466635	44	168	49	14	,
09165c84-0dc5-4718-b0b8-e01412cb9cad	95	168	19	14	he
55426742-1169-4a14-8baf-1b455b17e9e9	116	168	42	14	spake
cd695c51-ebb2-4680-b919-1d1fd4f55005	159	168	35	14	unto
11c96e2e-f5e8-4933-80de-e891162668df	196	168	26	14	his
15be6f05-54bd-4667-bea0-36ae51668184	224	168	68	14	disciples
ed5f2e1e-041a-410f-8b1d-12f1ac7fcce7	224	168	68	14	,
dc8e48a2-6c3f-46f7-9e74-6a219644299a	294	168	30	14	one
0b0e8771-0bfb-4ac5-b818-30c38a5655a9	390	168	52	14	saying
d6526170-b9a2-4a7b-aec3-78457eebc158	444	168	38	14	unto
1b5c3d5b-7eaf-4953-bba9-690ad383d6a6	44	182	42	16	them
b3c59fe6-a540-4fa3-8975-aee0354dbc5b	44	182	42	16	,
7ae0a85a-ad09-43e3-9ed5-d67dd7d1cc58	88	182	40	16	What
6dd38f23-41d3-4802-91b9-79efcd937bbd	130	182	14	16	18
47743d6e-8591-41f2-bac2-5f72f2e933db	146	182	16	16	it
a3b8a942-6212-4c38-9738-1a6e7294841d	164	182	32	16	that
e565835e-ddaf-4f49-9c02-0d1d5b4592ff	198	182	20	16	ye
d4b18835-8776-4b4d-99ba-83e6d0a422c3	220	182	44	16	desire
4459c127-9031-4c0a-8ab9-32d9b67e1bf9	266	182	16	16	of
e1e982f1-ba0f-4583-8e96-185f28c1804a	284	182	28	16	me
627368f5-145b-4709-9bc8-7883ea8c97d9	284	182	28	16	,
037e1018-dda9-4328-a879-a3e188cfe214	314	182	36	16	after
298059f7-de57-41c7-91e3-2eac7f1a3b82	352	182	32	16	that
e031a4f4-6493-4b98-b4fc-1ea0ccef555a	386	182	10	16	I
7c96459c-f177-4382-ae77-50b526eccd4a	398	182	24	16	am
4d6b757b-3d92-4dbc-84c4-8e9a64229f76	424	182	36	16	gone
819bde28-9090-4e9b-9270-f0bed193a57f	462	182	20	16	to
d0e88639-0ffc-42c4-a097-46fa861919e8	44	196	25	12	the
0db109fb-7ef5-42a5-956b-8498d8487624	71	196	57	12	Father
6e6b3a89-6570-44d9-8dd4-beda4d5eec7b	71	196	57	12	?
165f2c48-648c-42bb-bf6a-b89710821cc8	68	210	20	16	2
bd1a7858-5217-4797-b674-b66a88d7e1f4	68	210	20	16	.
a9b7c290-2130-498d-9a37-9e88f90a370a	90	210	32	16	And
8708ab43-de8c-41d7-8baa-15569195c0cc	124	210	34	16	they
c71e5f27-d466-454d-be27-e327322f2c76	160	210	24	16	all
d03e1db1-542a-46d8-aab2-9c09e1590fbb	186	210	48	16	spake
9dbfabf6-e5ce-4280-9564-25a9427dd2d1	186	210	48	16	,
a41e752f-251f-45df-84f5-71282a832648	236	210	34	16	save
4c0d806d-a376-4081-9f01-59bbbf31d947	272	210	18	16	it
130a8828-164d-4ed6-99e7-343edbe98418	292	210	38	16	were
7811cb1a-83b2-49ef-88ae-392100bdbbbe	332	210	42	16	three
3bea3254-f63f-47ae-8f77-62cbbbb98732	332	210	42	16	,
0d29dc0c-95cb-4990-832c-24940d19accc	376	210	22	16	We
4f1b84e2-95a3-473f-9927-aa7c6a89003b	400	210	46	16	desire
854c4ff1-4449-4667-a3fe-1012dc5ecad3	448	210	34	16	that
0f2333e6-15c7-4afd-896f-f055384f35ee	42	222	38	16	after
f9fc235e-c4fc-409e-90c6-347509e00204	82	222	22	16	we
a45180b6-62f6-4dfe-b2ef-0ee6e2faaeb8	106	222	36	16	have
4496951e-0c8d-4a35-ab32-a104b571138d	144	222	38	16	lived
c9d7e196-c6e8-439e-82f8-14e3b52604a8	184	222	34	16	unto
45613ddd-4db5-4991-98c2-2a2079579bf8	220	222	30	16	the
70643940-e314-42bf-b447-19b538dfb9e9	252	222	28	16	age
ab73f4a4-dcfa-43d6-9bdc-d101467e6c6a	282	222	20	16	of
402960e6-4c30-4131-9eea-3b449f187e80	304	222	40	16	man
